video_id,title,description,published_at,channel_id,channel_title,thumbnail_url,duration,liveBroadcastContent,view_count,like_count,comment_count,source_type
0vgA2aJOE8s,Milyonerlerin 10 Gizli Dersi: Gerçek Zenginliği Keşfedin!,"*Bu video, Bitrix24 ile ücretli #işbirliği içermektedir. Daha iyi iş yönetimi ve ekip iletişimi için Bitrix24'ü deneyin. Ayrıntılar ve kayıt için ► https://www.bitrix24.com.tr/~t4R6a

Zenginliğin gerçek sırrını keşfetmek ve finansal özgürlüğe adım atmak ister misiniz? Bu videoda, The Millionaire Next Door kitabından ilham alarak milyonerlerin en önemli 10 zenginlik dersini paylaşıyorum. Mike Tyson’ın nasıl servetini kaybettiğinden, Arnold Schwarzenegger’in akıllı yatırımlarına kadar uzanan çarpıcı örneklerle, tutumlu yaşamak, doğru kariyer seçmek, bilinçli harcama ve planlı yatırım yapmanın önemini öğreneceksiniz.

Milyonerlerin finansal özgürlük sırrı.
Neden lüks araba ve büyük evler sandığınız kadar önemli değil?
Tutumluluk ve akıllı yatırım arasındaki bağlantı
Mike Tyson örneği: Yüksek gelire rağmen iflasın eşiğine sürüklenmek
Arnold Schwarzenegger ilhamı: Vücut geliştirmeden gayrimenkul yatırımlarına
Şimdi izleyin ve size gerçekten zenginliği getirecek ipuçlarını yakalayın! Unutmayın, sadece zengin görünmek değil, gerçekten zengin olmak için bilinçli adımlar atmak gerekir. Hazırsanız, finansal özgürlük yolculuğuna birlikte çıkalım!

📌 Video Bölümleri:
00:00 Sponsor
00:20 Giriş
00:42 1. Ders: Finansal Özgürlük!
01:53 2. Ders: Gerçek Milyonerler Tutumludur!
04:09 3. Ders: Arabalara Fazla Harcama Yapmaz!
05:46 4. Ders: Fazla Büyük Evler Satın Almaz!
06:43 5. Ders: Milyonerler Doğru Kariyeri Seçer!
07:43 6. Ders: Planlamacıdır!
08:59 7. Ders: Milyonerler Doğru Eş Seçer!
10:21 8. Ders: Çoğu Milyoner Kendi Servetini İnşa Etmiştir!
11:54 9. Ders: Milyonerler ""Yeterince""nin Gücünü Anlar!
12:24 10. Ders: Milyonerler Sıradan İnsanlardır!
13:01 Sonuç

Sosyal Medya Hesapları
https://twitter.com/Baykalem__
https://www.instagram.com/baykalem__/?hl=tr",2025-01-19T07:00:01Z,UCV2y68vJ1IGfwdyYGe6PN4Q,Baykalem,https://i.ytimg.com/vi/0vgA2aJOE8s/mqdefault.jpg,PT13M24S,none,31851,1708,88,latest
1-izXBhkiHw,"I made $1,000,000 at 18 – I sure have a thing or two to tell you","These are my top 7 principles for teenagers to become millionaires. But this one remains my favorite: https://youtu.be/uCjcc1TXk5c


Connect With Me On Other Platforms:

Instagram: @ImanGadzhi
Twitter: @GadzhiIman",2023-06-13T16:19:55Z,UCQ4FNww3XoNgqIlkBqEAVCg,Iman Gadzhi,https://i.ytimg.com/vi/1-izXBhkiHw/mqdefault.jpg,PT16M6S,none,6341131,378789,3524,top
131OX_YHkwo,How To Make Content Consistently | New Media Academy,"Today's episode is a fireside chat during my trip to Dubai. In this video, I talk about how self-awareness and humility are needed in order to be a successful creator. We also discuss the importance of being contextual to a platform and how to monetize it. Finally, my thoughts on how looking for making your content perfect is a disguise of insecurity. Enjoy!

Timestamps:
0:00 Intro
0:15 Content Creators and Self-Awareness
3:17 Falling In Love With A Platform
4:00 Starting With Zero Followers
6:43 Start Making TikToks
9:55 Diversify Your Income Streams
11:30 Making Content Consistently
14:45 It's Okay To Post Less Content
—
Thanks for watching!
Join My Discord!: https://www.garyvee.com/discord
Check out another series on my channel:
Keynotes: https://www.youtube.com/watch?v=6vCDlmhRmBo&list=PLfA33-E9P7FCEF1izpctGGoak841XYzrJ
NFTs: https://www.youtube.com/watch?v=AwMJ6bScB2s&list=PLfA33-E9P7FAcvsVSFqzSuJhHu3SkW2Ma
Business Meetings: https://www.youtube.com/watch?v=wILI_VV6z4Y&list=PLfA33-E9P7FCTIY62wkqZ-E1cwpc2hxBJ
Gary Vaynerchuk Original Films: https://youtube.com/playlist?list=PLfA33-E9P7FAvnrOcgy4MvIcCXxoyjuku
Trash Talk: https://youtube.com/playlist?list=PLfA33-E9P7FDelN4bXFgtJuczC9HHmm2-
WeeklyVee: https://youtube.com/playlist?list=PLfA33-E9P7FBPjdQcF6uedz9fdk8XKn-b
— 
Gary Vaynerchuk is a serial entrepreneur, and serves as the Chairman of VaynerX,  the CEO of VaynerMedia and the Creator & CEO of VeeFriends.

Gary is considered one of the leading global minds on what’s next in culture,  relevance and the internet. Known as “GaryVee” he is described as one of the most forward thinkers in business – he acutely recognizes trends and patterns early to help others understand how these shifts impact markets and consumer behavior. Whether its emerging artists, esports, NFT investing or digital communications, Gary understands how to bring brand relevance to the forefront. He is a prolific angel investor with early investments in companies such as Facebook, Twitter, Tumblr, Venmo, Snapchat, Coinbase and Uber. 

Gary is an entrepreneur at heart — he builds businesses. Today, he helps Fortune 1000 brands leverage consumer attention through his full service advertising agency, VaynerMedia which has offices in NY, LA, London, Mexico City, LATAM and Singapore.  VaynerMedia is part of the VaynerX holding company which also includes VaynerProductions, VaynerNFT, Gallery Media Group, The Sasha Group, Tracer, VaynerSpeakers, VaynerTalent, and VaynerCommerce. Gary is also the Co-Founder of VaynerSports, Resy and Empathy Wines. Gary guided both Resy and Empathy to successful exits — both were sold respectively to American Express and Constellation Brands. He’s also a Board Member at Candy Digital, Co-Founder of VCR Group, Co-Founder of ArtOfficial, and Creator & CEO of VeeFriends. Gary was recently named to the Fortune list of the Top 50 Influential people in the NFT industry. 
In addition to running multiple businesses, Gary documents his life daily as a CEO through his social media channels which has more than 34 million followers and garnishes over 272 million monthly impressions/views across all platforms.  His podcast ‘The GaryVee Audio Experience’ ranks among the top podcasts globally.  He is a five-time New York Times Best-Selling Author and one of the most highly sought after public speakers.

Gary serves on the board of GymShark, MikMak, Bojangles Restaurants, and Pencils of Promise. He is also a longtime Well Member of Charity:Water.",2022-04-14T20:33:00Z,UCctXZhXmG-kf3tlIXgVZUlw,GaryVee,https://i.ytimg.com/vi/131OX_YHkwo/mqdefault.jpg,PT15M36S,none,383147,11900,273,top
1E9T6Ze0GL4,It’s Over for the Stock Market: Trump’s ‘Planned’ Crash Explained,"Use the promo code TILBURY to get a free share worth up to £100 or visit https://www.trading212.com/join/TILBURY (terms & conditions apply)

In this video, I'm breaking down the truth behind the latest stock market crash, and why Donald Trump might be the key player pulling the strings. With recession fears dominating headlines and investors panicking, it’s crucial to understand why stocks are tanking, what’s really driving this downturn, and whether this is the beginning of a full-blown financial meltdown or the biggest buying opportunity of the decade.

TIME STAMPS:
00:00 Intro
01:06 1. Trump's Trade War
06:01 2. Trump's NATO Views
06:57 3. Trump's Plan To Purposely Crash The Market
09:31 How to Benefit
________________________________________________
Disclaimers:

*This video does not represent financial advice, and I am not a financial advisor. When investing, your capital is at risk. Investments can rise and fall and you may get back less than you invested. Past performance is no guarantee of future results. *Terms and fees apply - https://www.trading212.com/terms/invest.*

 *Some of the links in this description are affiliate links that I get a commission from*

________________________________________________
GET IN TOUCH:
For business inquires only, please use this email: mark@marktilbury.com

 *Some of the links in this description are affiliate links that I get a commission from*",2025-03-14T20:53:12Z,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,https://i.ytimg.com/vi/1E9T6Ze0GL4/mqdefault.jpg,PT14M5S,none,2845485,65016,6299,top_and_latest
1ODImV0WIGU,"When Client Says, ""Your Price Is Too High"" - How To Respond Sales Role Play","Come meet Dan Lok at the High Ticket Mastery™. Seats are still available for a limited time! Reserve your spot at http://high-ticket.danlok.link/6mzrbv and get the most up-to-date high ticket secrets and scale your business in person, LIVE, with Dan Lok.

The event was described as “Worth Millions”, “Life Changing”, “Mind Blowing”, “Got My Money's Worth Just From Day 1” and “The Absolute Best Event I Have Ever Been To”.

Experts, coaches, and consultants come from all over the world to grow, network, strategize and take their businesses to the next level...

See you at the next High Ticket Mastery™! 
http://high-ticket.danlok.link/6mzrbv",2022-12-03T14:00:09Z,UCs_6DXZROU29pLvgQdCx4Ww,Dan Lok,https://i.ytimg.com/vi/1ODImV0WIGU/mqdefault.jpg,PT9M34S,none,189331,5968,88,top_and_latest
1Zlxyxp6dhE,İnstagram'da Reklam Verirken Bu Hataları Yapmayın! #instagramreklam,"İlk 3 Ay 1$ ile Shopify E-ticaret Siteni Aç : https://shopify.pxf.io/Kj6WXz Herkese Merhabalar! , Bu video da 

00:00 Giriş 
00:50 1. Hata : Güvenli Alana Dikkat Etmemek. 
01:50 2. Hata : Satılan Ürünün Yanlış İçerikle Müşteriye Sunulması 
02:23 3. Hata : Alan Özelleştirilmesinin Yapılmaması Veya Yanlış Yapılması 
03:05 4. Hata : Yanlış Eylem Çağrı Butonu 
03:46 5. Hata : Videoların Çok Uzun Olması 
04:13 6. Hata : Yanlış Optimizasyon Hedef Seçimi 
04:49 7. Hata : Verilen Mesajın Net Anlaşılmaması Ve Karışık Olması. 
05:33 8. Hata : Müşterilerini Sitenin Yanlış Bölümlerine Yönlendirmek. 

Güvenli Alan Örneği : https://www.instagram.com/p/CqDh1Efg7pv/

Önümüzdeki hafta aynı saatte görüşmek üzere.

Dijital pazarlama uzmanlığı ve sosyal medya reklamları, e-ticaret eğitimi ve girişimclik alanında her hafta videoları yüklemeye devam ediyoruz.

Tüm sorularınızı sorabileceğiniz facebook topluluğumuz:

► http://bit.ly/mfacebookgrup

Ücretsiz Facebook İnstagram Reklamları Eğitimi Oynatma Listesi:

► https://bit.ly/sıfırdanbire

Eğer videoları beğeniyorsanız kanalıma ücretsiz olarak abone olabilirsiniz.
       
Ücretsiz Abone Ol► : http://bit.ly/ozantcepni

Mail Adresim : to@ozantarik.com

İnstagram'da Beni Takip Et : https://bit.ly/ozantarikcom

~Eğer sormak istediğiniz sorular varsa yorumlara yazabilirsiniz veya kanal hakkında bölümünde bulunan mail adresimden bana ulaşabilirsiniz.",2023-10-25T15:00:00Z,UCG7lvpEkSTaKEJJSM2grmZA,Ozan Tarık Çepni,https://i.ytimg.com/vi/1Zlxyxp6dhE/mqdefault.jpg,PT6M13S,none,18081,344,12,top
29C2qGyYjzc,2025 LinkedIn Strategies That Actually Work w/ Jasmin Alic,"🔥 Join this channel to get access to perks: https://www.youtube.com/channel/UC-b3c7kxa5vU-bnmaROgvog/join

What if the key to LinkedIn success isn't what everyone thinks? 

While others chase video trends and fancy posts, LinkedIn expert Jasmin (Jay) Alić reveals how focusing on fundamentals got him 1000+ genuine comments per post and keeps his business booked 6 months ahead - without ever writing a sales post.

This conversation is for you if:
🎯 You're creating LinkedIn content but not getting real business results
💼 You want to turn engagement into actual clients
🤝 You're tired of chasing trends that don't convert
📈 You need a sustainable strategy that actually works

✏️ In This Episode:
0:00 LinkedIn is CHANGING! 🤯 
4:03 The Truth About LinkedIn Video
11:56 Why Text-Only Posts Still Win
12:56 How the Algorithm REALLY Works
17:30 The Comment Strategy
23:58 Q&A
28:43 Maximize Your LinkedIn Time
32:03 The 3-Line Hack 
40:04 Build Authority & Trust
54:21 THE Best Way to End Your Post
57:47 The Right Questions to Ask
1:05:19 Why You CAN’T Use AI
1:12:52 Outro

This isn't just another ""how to go viral"" video. It's a deep dive into building a sustainable, profitable LinkedIn presence through genuine engagement and strategic positioning.

🫶 Find Jay: 
https://www.instagram.com/thejasminalic/
https://www.linkedin.com/in/alicjasmin/
https://www.hey-jay.com/
https://x.com/thejasminalic
https://whop.com/linkupbyjasmin/ (Paid Community)

👀 Watch More w/ Jay:
https://youtu.be/GfDMqfnFHxM

#linkedin #linkedinstrategy #leadgeneration #businessgrowth #digitalmarketing #linkedinmarketing 

🔎 Get access to resources for FREE here: https://www.thefutur.com/learn

🚀 Futur Accelerator
The step-by-step blueprint and coaching program designed to get your creative business off the ground:
https://thefutur.com/accelerator

🥇 Futur Pro 
The professional creative community designed to grow your personal brand, your business, and your network:
https://thefutur.com/pro

✍️ Other Courses, Templates, and Tools:
https://thefutur.com/shop

🎙 The Futur Podcast:
https://thefutur.com/podcast

Recommended books, tools, music, resources, typefaces & more: 
https://thefutur.com/recommendations

Music by Epidemic Sound:
http://share.epidemicsound.com/thefutur

Shorts Playlist: 
https://www.youtube.com/@thefutur/shorts

We love getting your letters. Send them here:
The Futur c/o Chris Do
556 S. Fair Oaks Ave. #34
Pasadena CA 91105

*By making a purchase through any of our affiliate links, we receive a very small commission at no extra cost to you. This helps us on our mission to provide quality education to you. Thank you.
--
Host: Chris Do (Bald Asian Guy Talks About Business)
Cinematographers/Editors:   @RichCardona   ‪ @RodrigoTasca

the futur, linkedin lead generation, linkedin marketing, linkedin growth strategy, how to get clients on linkedin, linkedin for business, linkedin profile, optimize linkedin profile, linkedin for marketing, linkedin, linkedin marketing tips, digital marketing, linkedin strategies, how to use linkedin, lead generation, b2b lead generation, linkedin content strategy, linkedin marketing for business, linkedin strategy, chris do, linkedin profile tips, how to grow on linkedin, linkedin post, linkedin commenting strategy, linkedin content strategy",2024-12-11T12:00:05Z,UC-b3c7kxa5vU-bnmaROgvog,The Futur,https://i.ytimg.com/vi/29C2qGyYjzc/mqdefault.jpg,PT1H17M36S,none,148185,4637,396,latest
2CLLTk3qmuU,Hassas ve Duygusal İnsanlar Nasıl Daha Güçlü Olabilir?,"Hassas insanlar için dünya bir cehennem gibi. Peki hassas ve duygusal bir insansan nasıl mutlu ve daha güçlü olabilirsin?

Abone Olmak İçin: https://bit.ly/3zLgVBt

Video Konu Başlıkları
Kaygı ve Stresle Nasıl Baş Edersin: https://goo.gl/yz48JA
Motivasyon Videoları: https://goo.gl/aZRvQW
Kitap ve Film Önerileri: https://goo.gl/qxgXEc
Verimli Ders Çalışma ve Öğrenme Teknikleri: https://goo.gl/2LRkDr
Özgüven Geliştirme Videoları: https://goo.gl/Gg9pKN
Evlilik ve İlişki Sorunları: https://goo.gl/huVhjP

Beyhan Budak Sosyal Medya Hesapları
http://www.beyhanbudak.com.tr
https://instagram.com/beyhanbudak/
https://twitter.com/beyhanbudak
https://www.facebook.com/pskbeyhanbudak

ÖNEMLİ NOT:
Bu YouTube kanalındaki videolar bilgilendirme ve farkındalık amaçlı olarak hazırlanmıştır. Hiçbir şekilde tanı ve tedavi amaçlı kullanılamaz. Tanı ve tedavi gerektiren durumlar için lütfen hekimlere başvurunuz.

Videolarda yer alan vaka öyküleri gerçek vakalardan (bazen birkaç vakanın birleşimi)  esinlenilmiş kurgusal öykülerdir. Vaka öykülerinde hiçbir şekilde bir kişiye ait tanımlayıcı bir bilgi yer almamaktadır.",2024-07-21T13:23:21Z,UCEpzQk829RfkBIUmwg54g9A,Beyhan Budak,https://i.ytimg.com/vi/2CLLTk3qmuU/mqdefault.jpg,PT11M35S,none,208486,13096,1064,top
2CjVrMIsWHs,"People Buy Your Story, Not Your Product","🚀 If you’re serious about improving your marketing and brand storytelling, text or WhatsApp me the word “storytelling” to:
📲 +1 (786) 730-8374

🛩️ Took the jet back to LA from Sundance — there are levels to life, and levels to jets ✈️ This one? It’s got a bed and 1,100 ft of freedom. But the real message isn’t about the jet — it’s about storytelling.

Most people think logic makes money. Wrong. Humans are emotional, not logical. That’s why great marketing is great storytelling. 📖

In this video, I break down: 🔥 Why your brand needs a story
🔥 How I use storytelling to build my personal brand
🔥 Why people buy you before they buy your product
🔥 The secret behind Nike, Apple, and top brands
🔥 And how to turn storytelling into 7, 8, or even 9 figures

🚀 If you’re serious about improving your marketing and brand storytelling, text or WhatsApp me the word “storytelling” to:
📲 +1 (786) 730-8374

Let’s make your story stand out in a world of 13,000 ads a day.

👇 Download my app for more:
📱 iPhone: https://www.tailopez.com/iphoneyt
📱 Android: https://www.tailopez.com/androidyt

#Storytelling #Marketing #TaiLopez #PersonalBrand #Entrepreneurship #Mindset #SocialMediaMarketing #JetLife",2025-04-08T02:26:22Z,UCZGNLDywn8hgzqrC9Mlz_Pw,Tai Lopez,https://i.ytimg.com/vi/2CjVrMIsWHs/mqdefault.jpg,PT7M39S,none,144144,1182,65,top
2RyZnmIuyyI,META BUSINESS MENÜ TANITIMI - 2024,"Herkese Merhabalar! Bu videoda, Meta Business panelindeki menüyü tanıttık ve güncellemelere değindik. Ayrıca hedef kitle oluşturma seçeneklerine de güzel bir giriş yapmış olduk. Bir dahaki derste görüşmek üzere.

Dijital pazarlama uzmanlığı ve sosyal medya reklamları, e-ticaret eğitimi ve girişimcilik alanında her hafta videoları yüklemeye devam ediyoruz.

İlk 3 ay 1$ ile Shopify Websiteni Aç : https://shopify.pxf.io/Kj6WXz

Tüm sorularınızı sorabileceğiniz facebook topluluğumuz:

► http://bit.ly/mfacebookgrup

Ücretsiz Facebook İnstagram Reklamları Eğitimi Oynatma Listesi:

► https://bit.ly/sıfırdanbire

Eğer videoları beğeniyorsanız kanalıma ücretsiz olarak abone olabilirsiniz.
       
Ücretsiz Abone Ol► : http://bit.ly/ozantcepni

Mail Adresim : to@ozantarik.com

İnstagram'da Beni Takip Et : https://bit.ly/ozantarikcom

~Eğer sormak istediğiniz sorular varsa yorumlara yazabilirsiniz veya kanal hakkında bölümünde bulunan mail adresimden bana ulaşabilirsiniz.",2024-05-19T06:00:02Z,UCG7lvpEkSTaKEJJSM2grmZA,Ozan Tarık Çepni,https://i.ytimg.com/vi/2RyZnmIuyyI/mqdefault.jpg,PT38M32S,none,4928,116,9,top
2SRcDIyL-kc,Reklam Yöneticisi İncelemesi ve KPI’ların Tanıtımı,"Herkese Merhabalar! Eğitim serisinin 6. videosunda Reklam yöneticisini tanıdık. Meta reklamlarında sık kullanılan ölçüm birimlerinin anlamlarını açıkladık ve bunları nasıl ayarlayabileceğimizi anlattık. Bir dahaki derste görüşmek üzere.

Dijital pazarlama uzmanlığı ve sosyal medya reklamları, e-ticaret eğitimi ve girişimcilik alanında her hafta videoları yüklemeye devam ediyoruz.

İlk 3 ay 1$ ile Shopify Websiteni Aç : https://shopify.pxf.io/Kj6WXz

Tüm sorularınızı sorabileceğiniz facebook topluluğumuz:

► http://bit.ly/mfacebookgrup

Ücretsiz Facebook İnstagram Reklamları Eğitimi Oynatma Listesi:

► https://bit.ly/sıfırdanbire

Eğer videoları beğeniyorsanız kanalıma ücretsiz olarak abone olabilirsiniz.
       
Ücretsiz Abone Ol► : http://bit.ly/ozantcepni

Mail Adresim : to@ozantarik.com

İnstagram'da Beni Takip Et : https://bit.ly/ozantarikcom

~Eğer sormak istediğiniz sorular varsa yorumlara yazabilirsiniz veya kanal hakkında bölümünde bulunan mail adresimden bana ulaşabilirsiniz.",2024-06-30T06:00:03Z,UCG7lvpEkSTaKEJJSM2grmZA,Ozan Tarık Çepni,https://i.ytimg.com/vi/2SRcDIyL-kc/mqdefault.jpg,PT50M40S,none,3805,125,8,top
3gGFFqFFeEo,How To Make A Lot of Money (Without Working All the Time),"💬 Text or WhatsApp the phrase ""1000 loyal customers"" to get help automating or scaling your personal or faceless brand: +1 (786) 730-8374

Most entrepreneurs work harder than ever and still make less than a McDonald’s manager. Why? Because they never learned how to build a scalable business model. In this video, Tai Lopez breaks down the three steps to make real money without working 24/7 — including the power of building a personal brand (or a faceless one), getting paid to do what you’d do anyway, and focusing on your first 1,000 loyal customers using his 13/13 Rule.

Learn how to create income that doesn’t feel like work.
Whether you're a mom, a coach, a farmer, or just starting out — this video gives you the blueprint.

Call to Action:
💬 Text or WhatsApp the phrase ""1000 loyal customers"" to get help automating or scaling your personal or faceless brand:
+1 (786) 730-8374

App Links:
📱 iOS: https://www.tailopez.com/iphoneyt
📱 Android: https://www.tailopez.com/androidyt",2025-05-05T20:38:34Z,UCZGNLDywn8hgzqrC9Mlz_Pw,Tai Lopez,https://i.ytimg.com/vi/3gGFFqFFeEo/mqdefault.jpg,PT13M21S,none,17902,772,74,latest
470KCuKDxkI,How To Get Your Act Together And Quit Procrastinating!,"In a world flooded with constant news updates, it’s easy to get distracted and lose focus on what really matters. Are the headlines pulling you away from your goals, productivity, and personal growth? Today, I want to show you how to reclaim your time, sharpen your focus, and prioritize self-improvement over distractions. Take control of your attention, stay alert, and don’t get caught in the news trap!

👇 SUBSCRIBE TO DEAN’S YOUTUBE CHANNEL 👇
https://www.youtube.com/user/deangraziosi?sub_confirmation=1

I’m Dean Graziosi.

I’m an Entrepreneur, Educator, Bestselling Author and Sales and Marketing Expert. I help success seekers, stuck solopreneurs, and unfulfilled professionals who want “more” out of their life and business create success and impact through a better future in the self education industry through the company I co-founded with Tony Robbins, Mastermind.com. 

In other words - If you’re ready to turn your mess into your message or turn your life experience into expertise, you’re in the right place.

Here, you’ll find my top tips to help you develop a winning mindset, master your marketing and build amazing momentum for ultimate results. I not only teach these tools and skills, I practice them - so I know from my own experience how powerful they can be. 

My #1 secret to success is self-education. I learned from other people who’d already achieved the level of life I wanted and used that as a model to create the success I craved… and now you can do the same!

Check Out These Top Playlists Next -
1.) Own Your Future Podcast - https://www.youtube.com/playlist?list=PLRyfTv5HrpYakJZx7_uFwjLbXdAVWQc_P 

2.) Success Mindset Motivation - https://www.youtube.com/playlist?list=PLRyfTv5HrpYZPB8csJrxyjzg6S5pSRahm 

Click here to get my FREE book! https://bit.ly/MSHYT

Join the Mastermind.com Membership: https://bit.ly/YTMMMonthly 
Get Your Better Life Journal: https://bit.ly/BLJYT 

📲 CONNECT WITH ME ON SOCIAL MEDIA
YouTube: https://www.youtube.com/c/deangraziosi
Instagram: https://instagram.com/deangraziosi 
Facebook: https://www.facebook.com/deangraziosipage 
Twitter: https://twitter.com/deangraziosi
TikTok: https://www.tiktok.com/@deangraziosi 
Website: https://www.deangraziosi.com/ 

Join my newsletter for weekly wisdom, updates and news direct to your inbox at https://bit.ly/DGWeeklyWisdom",2024-10-22T15:00:06Z,UCOnWTeJRZLVLKsZicgSLcFQ,Dean Graziosi,https://i.ytimg.com/vi/470KCuKDxkI/mqdefault.jpg,PT12M49S,none,6590,360,24,latest
4FRYox-sPP8,MrBeast on Beast Games,"SIGN UP FOR Spotter Studio: http://partner.spotterstudio.com/colinandsamir

Stats in the video from - https://www.viewstats.com/

00:00 Hazmat suits, giant chocolate bars, and Kim K
01:22 The new show 
02:43 What’s the name of the show?
04:00 The freedom of making something off of YouTube
06:02 How he’s implementing character development
07:38 Will this show feel Hollywood?
11:04 When will the show come out?
11:27 What will the show cost?
13:25 Comparing it to the Squid Game: The Challenge
14:45 How will the show impact his YouTube channel?
15:34 Where will the first episode air?
16:25 What does success look like for the show?
18:17 Will this show change how Hollywood sees YouTubers?
20:47 Why he didn’t want to make a show in 2021
23:41 Negotiating for money, creative control, and IP ownership
29:23 What he learned about negotiating
30:19 Feastables
31:26 What’s the prize?
31:36 How will the show still feel like his YouTube videos?
33:04 Is MrBeast still a YouTuber?
34:35 The potential viewership for the show
36:05 Will the show be released all at once?
38:56 Is this show a big deal for MrBeast?
40:37 Why he’ll always be a YouTuber first
41:55 Where the show will take place and his new studio
46:00 How much does a MrBeast brand deal cost?
47:50 Studying his new video formats
54:00 Multi-language dubbing
56:39 Slowing down his content & the Beastification of YouTube
1:03:32 The importance of thumbnails
1:08:40 Will slowing down content lose viewership?
1:09:54 Video on Twitter/X
1:13:26 On being recognizable everywhere and that Kim K photo
1:15:50 His advice to Elon
1:17:26 How much money does MrBeast make?
1:19:42 What’s hard in his life right now?
1:23:22 Can he slow down?
1:24:38 Altruism as content
1:26:43 Bringing back the gaming channel

MrBeast talks to Colin and Samir about his new Game Show, Beast Games, on Amazon Prime Video.

$10,000 Every Day You Survive In The Wilderness
https://youtu.be/U_LlX4t0A9I?si=B4OrzM7u04mCbkFE 

COLIN AND SAMIR’S NEWSLETTER
📫 100,000+ read our free newsletter that breaks down the business of creators. Sign up: https://bit.ly/publish-press 

ASK US A QUESTION
❔ We answer questions from creators every Sunday in our newsletter. Submit yours here: https://bit.ly/publish-creator-support 

LISTEN TO THE SHOW
iTunes: https://apple.co/2K1pYhu 
Spotify: https://spoti.fi/2OnTmBC 

GET IN TOUCH
🌍 Our website: www.colinandsamir.com     
🌍 Work with us:  ColinandSamirTeam@unitedtalent.com 

JOIN OUR COMMUNITY
📡 Discord: https://discord.com/invite/colinandsamir
📸 Instagram: https://instagram.com/colinandsamir 
🐦 Twitter: https://twitter.com/ColinandSamir 
🎵 TikTok: https://www.tiktok.com/@colinandsamir 

ABOUT US
We’re Colin and Samir, creators based out of Los Angeles California. We make videos about the creator economy, and the lessons we’ve learned over 10 years of being on YouTube. We also interview creators and try to get to the bottom of what’s working on YouTube and where the creator economy is headed.",2024-03-18T15:00:03Z,UCamLstJyCa-t5gfZegxsFMw,Colin and Samir,https://i.ytimg.com/vi/4FRYox-sPP8/mqdefault.jpg,PT1H30M48S,none,2594090,62298,2955,top
4REldERYzFY,1 Senenin Sonunda Neler Oldu?,1 sene önce başladığımız mağazanın öğrettikleri sizlerle.,2025-05-09T14:27:32Z,UCFM3FPTFHj5cXRA877sZ04Q,Gürkanzone,https://i.ytimg.com/vi/4REldERYzFY/mqdefault.jpg,PT24M18S,none,485,72,6,latest
56AD4lejvag,How to take back CONTROL over YOUR LIFE | Monk Mode,"If you liked this, watch this monk mode video: https://youtu.be/B6CjoCEhk90?list=PLVJqjXe7R02DUeriiwLroxrACPAAyv74e

How to take back CONTROL over YOUR LIFE | Monk Mode
00:00 - What is monk mode?
02:22 - Why monk mode?
03:15 - 1 Meditation
05:18 - 2 Exercise
06:02 - 3 No alcohol or any other drugs
07:10 - Other Variables
10:27 - How I'm doing monk mode?
17:26 - How long do you have to do monk mode?
20:25 - Change up your cycles
22:48 - How does it compare?
25:00 - Monk mode feedback

For those who asked, here is my monk mode protocol. You should do monk mode on a minimum of 21 days including the no negotiables. So guys, if you do this I guarantee you will have success in any area you are looking for.

Connect With Me On Other Platforms:

Instagram: @ImanGadzhi
Twitter: @GadzhiIman",2022-01-27T16:00:06Z,UCQ4FNww3XoNgqIlkBqEAVCg,Iman Gadzhi,https://i.ytimg.com/vi/56AD4lejvag/mqdefault.jpg,PT26M9S,none,3605788,174106,2335,top
5d_3g-b8kTc,From Minority To Multi-Millionaire: The True Story of Dan Lok,"For a limited time, you can get a copy of Dan’s free best-selling book F.U. Money: http://high-ticket.danlok.link/xia3jh

Compress Decades Into Days. Get Dan Lok’s World-Class Training Solutions to Grow Your Income, Influence and Wealth Today. Start Here ► http://danlok-shop.danlok.link

Everybody has a story and this time Dan is going to tell his own story. About his move from Hong Kong to Vancouver. About his business failures and about his eventual success. Everything and anything.

Dan doesn't want to brag. In fact, he doesn't like it at all. This story is meant for you. To inspire you. To maybe give inspiration or motivation. 

Experience Dan Lok Live (In Person Or Virtual) And Discover The Secrets To Scaling Your Business
Join Us ► https://danlok.com/events

#DanLok #TrueStory #Personal


This video is about From Minority To Multi-Millionaire: The True Story of Dan Lok
https://youtu.be/5d_3g-b8kTc",2022-02-08T14:00:05Z,UCs_6DXZROU29pLvgQdCx4Ww,Dan Lok,https://i.ytimg.com/vi/5d_3g-b8kTc/mqdefault.jpg,PT4M36S,none,283240,4431,148,top
